xValue,yValue
242,87.24818032123765
243,86.94377482851844
244,86.55023563468278
245,86.18767805488811
246,86.01232169137819
247,86.1450775618679
248,85.91443403849807
249,86.12291254783646
250,86.25405524851598
251,86.1612270900617
252,85.28321462675689
253,85.14902118297192
254,84.59244854442495
255,85.06019744134426
256,84.50316812864384
257,83.68293892145975
258,83.75351756748259
259,84.18032182538506
260,84.26270024198425
261,84.13685299615061
262,84.94522051144193
263,85.67956246700363
264,85.59673287891441
265,86.41684955685156
266,86.76116525426028
267,87.34679026936507
268,87.55796845238388
269,87.24954099161613
270,88.0419602270939
271,87.98979253001322
272,87.31447987544702
273,87.80716400818494
274,88.1733585819254
275,87.663687441336
276,87.32464447717967
277,86.6725399353774
278,86.11318238524552
279,86.79557231133593
280,87.20345907314667
281,87.06089651901964
282,86.71438666403543
283,86.2802820669296
284,85.92409712841625
285,85.00348384491616
286,84.75671451765547
287,83.8934822105102
288,83.75086206456605
289,82.75088361072997
290,83.0030365170029
291,82.38308901091975
292,83.04387569376364
293,83.86743884003525
294,84.69585087826077
295,85.40373351531206
296,85.9572956456335
297,86.95345494754383
298,86.40093801046162
299,87.20562308175916
300,86.9865953761374
301,87.45699087936727
302,88.45192420784794
303,87.59587971756618
304,87.1229318061123
305,87.2059605216493
306,86.93552187092862
307,87.42525176299173
308,86.74805386898986
309,87.74491164622866
310,87.49977254506882
311,86.8989032787755
312,87.36132067709889
313,87.65303400330738
314,88.43386653656047
315,87.96365384522697
316,88.0680600662587
317,87.2170688931763
318,86.96762729521605
319,86.49346157212038
320,86.50982671615417
321,85.92554552659583
322,85.67673904030292
323,86.06270194241755
324,86.97988483839839
325,86.60277267365282
326,86.63935328020547
327,87.19191228120154
328,86.7008918360568
329,87.36445189388144
330,86.64645015474366
331,87.61126879908866
332,86.91081926250983
333,86.71241107925707
334,86.94913983688117
335,87.0671669639935
336,87.74477523284231
337,88.73697601201141
338,89.06171748716838
339,89.77731558324358
340,89.347435957439
341,88.36211070227904
342,88.58214580974001
343,87.61881158239014
344,87.35960410078503
345,87.758357964614
346,87.26246381405078
347,86.73557826565644
348,86.04890279474608
349,86.66888864546418
350,85.98548432158013
351,85.29527801958442
352,84.85532190316255
353,84.10918357098265
354,85.0572256385771
355,84.32027399743073
356,84.997327642354
357,84.50320860555573
358,85.21518050383982
359,85.44576823265182
360,84.77893049795357
361,85.27996372520536
362,84.85702473031091
363,85.48727569883586
364,86.00350202854017
365,86.85062530205515
366,87.43248432100617
367,86.61215736128996
368,87.24772777462485
369,87.71851506500506
370,87.12179491672674
371,87.15770709111229
372,86.31432814728586
373,86.01760615745408
374,85.48707021275717
375,84.95275250920197
376,85.06339790614386
377,85.72554555351259
378,85.22576825060474
379,85.81662114103736
380,85.53517905058976
381,86.26904084023576
382,86.53563873479033
383,86.74701465935262
384,87.12461719568465
385,87.17628123130622
386,87.85879279954483
387,88.33598667004645
388,87.5319828887213
389,87.6476750137103
390,88.14299287921318
391,88.73758303574236
392,88.67556845328907
393,88.00957321409095
394,87.23733291731196
395,87.38879156922438
396,86.4757165047098
397,86.18803072160861
398,86.03351119524832
399,86.86145520563555
400,87.55888018663548
401,88.141725848674
402,88.11743733399969
403,88.5048479809292
404,87.63861746717197
405,88.0597473251164
406,87.52897736826847
407,88.33876609754584
408,87.79366318297033
409,87.27761562669635
410,88.20010933365289
411,88.68729386474342
412,88.81341556243902
413,88.9619773395485
414,89.20268744823025
415,90.18923440015317
416,89.97573294992179
417,89.29027607391589
418,88.63168138282326
419,88.81595696106129
420,89.30630704899846
421,88.44284581403936
422,88.79772555469609
423,87.82928603766528
424,88.4355774640939
425,88.41246699887165
426,88.0077691872803
427,87.03499925695932
428,87.15487114478906
429,88.15003611665462
430,88.53464146420528
431,87.8627582451912
432,87.32093241119374
433,87.91234798984772
434,88.65591805617605
435,88.25038461825908
436,87.94021109638419
437,88.6663514044312
438,88.82444222122058
439,88.02141588068469
440,88.2600533054032
441,88.53158586886018
442,88.50394707958125
443,89.45499900174455
444,88.48094333337396
445,88.25934503005233
446,88.5069538750628
447,88.00368115579923
448,88.93405259528653
449,89.64320788929663
450,90.63064206938753
451,90.79428150922688
452,90.48635467290568
453,91.39074785196867
454,90.79641647818414
455,91.35759169862182
456,92.09274827325909
457,92.77085702922277
458,93.3040680112626
459,94.03087201486304
460,93.3965068502474
461,93.90975063260825
462,93.76049575537246
463,93.76365047593355
464,93.69078752318379
465,93.41192043219156
466,93.9454370469009
467,94.79383869226584
468,94.85226957059277
469,94.80706590971751
470,95.60291045320629
471,94.7644973102351
472,95.75504447676705
473,95.20216364065183
474,95.14780783930584
475,95.38248410578335
476,95.18343802751234
477,94.93906687076677
478,95.58809157368346
479,95.20577304875773
480,95.29696376110581
481,96.04178593762497
482,96.16191474460263
483,96.95962582602164
484,97.28395647091048
485,98.2667752450543
486,98.7584805520975
487,98.52123150647755
488,98.71926366121582
489,98.52541508784229
490,98.32994872341459
491,97.48914657369305
492,97.92707813493128
493,97.92498856752827
494,98.65587905612679
495,97.92011162562554
496,98.53881303284636
497,97.6698834755544
498,97.12348436942173
499,97.25142840245812
500,97.95177546831619
501,97.95565673587421
502,98.3704313817386
503,97.84992381717248
504,96.98238738116694
505,97.36888490723881
506,96.48367735775284
507,96.59654111814368
508,95.98207312456356
509,95.49405893690887
510,95.06039837594741
511,95.0453144593889
512,94.31382578065033
513,93.50273299411839
514,93.37896787731684
515,93.58134692838152
516,92.9320053511909
517,93.75350501151493
518,94.03250553940332
519,94.01481147172797
520,94.41857837781001
521,93.56615133824006
522,93.18697810623303
523,93.68343794389345
524,92.9512921106464
525,92.25069834419028
526,91.91103327574852
527,92.08588336079175
528,92.8294199829715
529,93.44290328798267
530,93.9573366877794
531,93.60831277691935
532,92.79446057936008
533,92.75000450997037
534,92.71619697642431
535,92.41466772975632
536,91.65699751838464
537,92.37584578473862
538,92.98694327812176
539,92.5682431555264
540,92.59234418709201
541,92.17534674030391
542,93.023189282378
543,93.54959702935854
544,92.93168942075437
545,92.13678610372854
546,92.7288096859691
547,93.01212106673674
548,92.75867365049504
549,93.66915202455407
550,94.34541541800444
551,93.64212763719898
552,94.20619126851827
553,93.42848929932134
554,92.44720046495642
555,92.50604303239012
556,92.72186550730919
557,91.96899284169936
558,92.81558417675254
559,92.1608970970754
560,92.71306247902027
561,93.0227574686029
562,92.4718941377954
563,91.7103576756932
564,92.1424542048551
565,92.02508425257881
566,91.57492579289196
567,90.68503398159444
568,90.02713826046092
569,90.23752298970761
570,90.83453440634673
571,90.54870871687382
572,90.99753647976007
573,91.52061781904237
574,91.26078285164351
575,90.6180880046218
576,90.7737539308854
577,91.00715492654264
578,91.2977489395501
579,92.10584824251718
580,91.54114667903896
581,91.48898576704075
582,91.02946662001516
583,91.01677483167938
584,90.91542423666273
585,91.83527792298933
586,91.49642505677382
587,90.91444466673398
588,90.54906188643594
589,89.9746414650136
590,89.18158407779895
591,88.53712249932232
592,89.45796892691985
593,90.24545228985328
594,90.93393073364751
595,90.38932566612586
596,89.64114712985509
597,89.37689340360313
598,89.84833168841266
599,89.76024004781725
600,90.10628532226946
601,90.54611242576581
602,91.4951623897186
603,90.52882976673439
604,91.30899379684537
605,91.4468616843781
606,92.40687621642726
607,92.84837346422256
608,92.08547718895886
609,91.61175899083061
610,92.2955677497163
611,92.53925156724456
612,93.42630793803919
613,94.19405606986392
614,94.58260474326097
615,95.29857382558426
616,95.97673036892633
617,96.86782671381292
618,96.74104633684733
619,97.71048501387652
620,98.14217812628645
621,98.73640326264031
622,99.3445543780654
623,98.43953770692197
624,97.79813356876171
625,98.64344373328844
626,98.14555123962094
627,98.05717790669797
628,97.40997328800893
629,96.99111179561821
630,96.94237179686854
631,97.40577062735453
632,98.08885260027243
633,97.68138793219511
634,97.64284448003855
635,98.17626014291763
636,98.77228524900485
637,99.675625119784
638,99.58317467678626
639,98.74729143103478
640,97.93594669375062
641,98.49798660576032
642,97.50118172430821
643,97.80820085039629
644,98.1329229030305
645,97.94161545413144
646,98.04998407145233
647,98.82721760858232
648,99.60533891441894
649,99.48371240616615
650,99.72812814514032
651,99.73765377830605
652,100.28826053279195
653,100.00388339633196
654,100.54077987764117
655,100.22853297274267
656,100.10159548695057
657,100.33982964793535
658,99.89239759498851
659,99.45649126909855
660,100.38822131489587
661,100.45328702304813
662,99.5700094909974
663,99.15456422413827
664,98.62657817947752
665,99.35287056269377
666,99.88493860864037
667,100.02134952793214
668,100.138129398526
669,99.82090198539296
670,99.6293602236337
671,99.16009007924787
672,98.52765886028547
673,98.48922139077304
674,97.7356368214952
675,96.87834312507164
676,96.62248052848399
677,96.91496444751995
678,97.01659281352131
679,97.44274794772092
680,97.93977201482498
681,97.22564850323602
682,97.62399425248961
683,97.58479981044647
684,96.86794776719024
685,96.83089560295856
686,96.87689509090758
687,97.46722038819863
688,98.08476744714368
689,97.57483582748358
690,97.69756903624511
691,97.01203411720256
692,97.84958483228094
693,98.49945452438553
694,99.07752996779179
695,99.4635229085343
696,98.85765079730433
697,98.00696039237617
698,98.60482288771806
699,97.64967557868975
700,96.6699659955968
701,97.34065704551826
702,96.6613888688997
703,96.0835420708721
704,95.46676158024101
705,94.65437676671611
706,95.62582637434147
707,95.23804585393025
708,94.3648241614552
709,94.22379610209212
710,95.10989557250396
711,94.22065017408764
712,95.13369560354076
713,94.24078556749296
714,94.61818884575257
715,93.95936471876018
716,94.70466766227018
717,94.56904629176543
718,94.48330285288272
719,94.64329302640431
720,95.02286003885854
721,94.69504218973631
722,94.52972151838493
723,95.06203765167899
724,95.34442330858032
725,95.14676656899114
726,95.87636857686267
727,95.06167014952786
728,95.49247095124034
729,95.71487400351037
730,94.92849747321242
731,95.15387053454921
732,94.31513558831017
733,93.37006548561536
734,93.48219340878916
735,93.40338150969522
736,92.68223392507717
737,92.5319288447434
738,92.87795392473728
739,92.599947392132
740,91.73285176960047
741,90.75168023385979
742,90.13714961314108
743,89.18115306395008
744,88.64872345181897
745,88.07251227778356
746,87.28704128492821
747,87.52662458662329
748,87.5362362005299
749,87.80551359999986
750,88.16161713130849
751,87.19076497368836
752,87.69852062002197
753,87.8068763120051
754,88.44626941224166
755,88.06676546940942
756,87.91892918497169
757,88.48510049407125
758,88.81153634370926
759,89.40391873050092
760,88.72363637702549
761,89.5580681631883
762,90.07410419741764
763,90.31840282615688
764,91.02610618005704
765,90.83625741889016
766,90.46874165412304
767,90.56530018876882
768,89.64972189638247
769,90.5376466965818
770,90.92178270791453
771,89.95234562454579
772,90.94931488819095
773,90.65377231494347
774,91.42872198730798
775,91.61090982640545
776,91.53220028391138
777,92.40705077707082
778,93.4038065177101
779,92.95222427086274
780,93.320920575943
781,93.81946768972374
782,94.40691336545329
783,94.6125150139359
784,94.44056077992747
785,93.50557079082672
786,93.1879367371707
787,93.55245808780056
788,92.99400665402415
789,92.45422539940884
790,91.86114150186224
791,91.52915898342785
792,90.73831137531914
793,91.05467379303613
794,90.62174716136681
795,91.45427081279415
796,92.34219928420495
797,93.06780770851506
798,92.11923465262406
799,92.59310551612666
800,93.15100023745909
801,93.49989909279009
802,92.84111475298893
803,92.54988332432487
804,91.5536880547287
805,90.83706772925767
806,91.70426277540078
807,91.37608850669062
808,90.79163002601717
809,91.60682569187153
810,90.78958178580113
811,90.7177720853996
812,91.03236744163185
813,91.03835038488769
814,90.39598104388733
815,90.61264513848948
816,90.87629989436796
817,90.8872710912173
818,90.79224327624301
819,91.5400045755265
820,91.14224844640285
821,91.64591843437569
822,91.37452145134073
823,91.22277438845693
824,90.67256083471577
825,91.47183554764383
826,90.8194900124052
827,91.75875393576902
828,92.11568136486052
829,92.44138380176727
830,93.31406790643226
831,92.9551792923611
832,93.02935464010405
833,93.37365054041884
834,93.48881206130511
835,94.39014922093962
836,95.30532359868232
837,95.39728416174714
838,94.73293091925234
839,94.60409602935276
840,93.8596444710453
841,93.9419804522887
842,93.46480500066433
843,92.75446034246112
844,93.50831108775743
845,92.56761792961312
846,91.6473916005545
847,90.81532698857642
848,90.49781374714435
849,90.263719160084
850,90.28036853693679
851,90.09325828643262
852,90.03372744613925
853,90.36225569165858
854,89.40477092800228
855,88.54457083115757
856,89.29253266572859
857,89.57083150929012
858,89.53649286518099
859,89.29814545925946
860,89.83325602355539
861,89.56742812531054
862,90.15542921281565
863,89.79692251039037
864,89.9358275805964
865,89.73152997248974
866,89.710326794351
867,89.59898929084376
868,89.53415781803332
869,89.96053188743976
870,89.45100682696778
871,89.49773950109024
872,89.32178965029533
873,89.78605221469074
874,89.76566607997445
875,89.51464025983024
876,89.70841860705322
877,89.99330673583455
878,90.44809681043907
879,90.44138405884226
880,90.12179431229698
881,89.32388475086911
882,89.79761601715407
883,89.80032591237747
884,89.4912680687363
885,89.58117826116494
886,89.60636734738368
887,89.1796468942786
888,89.65275851712002
889,89.34160716364124
890,88.69689747337904
891,87.79965202902895
892,87.15461122466067
893,86.81294525132932
894,86.74853088112724
895,86.75439567142729
896,87.74829168251998
897,87.18610407105363
898,88.13106580393908
899,87.51204881522646
900,86.89755043543781
901,86.92539482285942
902,86.76437193857002
903,86.92945300350048
904,87.7353548277321
905,87.69749256726705
906,86.84077295977374
907,86.60685816267288
908,86.38509668144988
909,86.4573776741201
910,86.87365706067811
911,87.756770118871
912,88.3658750890635
913,89.35841573335989
914,89.35777216319137
915,89.41010146027918
916,89.81584060712355
917,89.49064443679868
918,89.0907376086575
919,89.03555694172344
920,88.99130733580786
921,89.2468358764727
922,88.53415745268869
923,87.85563268932127
924,87.27469565143626
925,87.20708146478808
926,87.17163261171328
927,86.98507878515389
928,86.03297471944337
929,85.81100875321464
930,86.21381964637365
931,85.39309018909093
932,85.85224752821497
933,85.63940810674595
934,85.52578571824633
935,84.54020310451308
936,85.26271217715394
937,85.57533536967053
938,84.91595370775939
939,84.22204183510884
940,84.35185206292093
941,84.16844165313042
942,84.56620714263835
943,84.1741399502918
944,85.05297545214734
945,85.09181290817052
946,85.25799376333242
947,84.52621748713361
948,85.23354990704787
949,84.5666665144453
950,84.29708019794771
951,84.61540630380033
952,84.08769066222027
953,84.62622799615666
954,83.67744566721146
955,83.11031202526932
956,82.43971303678617
957,82.32400695181921
958,81.54333447238668
959,81.08318951357666
960,80.29348138714406
961,79.42714223751551
962,80.12881785023761
963,79.58250135644595
964,79.82588339038054
965,79.43018480076329
966,79.06613197331316
967,79.41606216473866
968,79.30708182589692
969,78.54809741146485
970,78.94315889349201
971,79.01706577506624
972,79.16107495226152
973,78.86933711312598
974,79.31258492059611
975,78.4032053955048
976,78.4949126933326
977,77.5816468845527
978,77.77225301078673
979,76.85717806325708
980,77.20557787848134
981,77.05032666712104
982,76.84577582735506
983,77.57200401439812
984,78.16038415540129
985,79.08104536399823
986,79.8830807604649
987,79.67804277379959
988,80.05722715524445
989,80.07715160051993
990,79.27166771791148
991,78.67696740924583
992,79.5459840237492
993,79.30427212054451
994,80.18256861477134
995,79.45327314227714
996,79.34537615909625
997,79.43544733621117
998,78.83568486041564
999,79.12659604015721
1000,78.229656623928
1001,77.73963803753752
1002,78.15236908565824
1003,77.88276479412404
1004,77.69643083769112
1005,77.56162141291249
1006,77.08878164576863
1007,77.91856892329275
1008,78.56364118342826
1009,77.94933003387355
1010,78.76864154937329
1011,77.85984197051913
1012,77.9971249850311
1013,77.87956107349558
1014,78.01161175412712
1015,77.88920284114538
1016,78.29980809768679
1017,77.7288001155266
1018,77.77121979616473
1019,78.28240057299092
1020,78.12568214819963
1021,78.84591955626159
1022,79.17664063997576
1023,78.75882292961323
1024,78.72576282161921
1025,79.63201525798542
1026,79.86354113841375
1027,79.1056312556629
1028,78.14441879573421
1029,77.80072766970366
1030,77.68655265386872
1031,77.7784004436446
1032,77.55159841483811
1033,78.2421150592326
1034,77.55317198700119
1035,77.79686184379021
1036,78.28907520856339
1037,78.57976479629355
1038,77.7262990131316
1039,78.36076271097755
1040,78.7660674277974
1041,78.46691565505074
1042,79.31744193829853
1043,79.94288272418638
1044,80.52198451461618
1045,81.01791369981126
1046,80.68749299298298
1047,80.29318459657877
1048,79.98635243559428
1049,80.62408334519358
1050,81.13040760277616
1051,81.8226485788184
1052,82.38314486335138
1053,83.26633906953433
1054,84.01784048343693
1055,83.77455523665802
1056,82.95221699848449
1057,83.0610033542213
1058,82.32010576957265
1059,81.96682909879165
1060,82.57797357265657
1061,83.03603055762669
1062,82.75328887149948
1063,82.32671670395325
1064,82.59542989693055
1065,82.70982975980586
1066,81.81447599090737
1067,81.010712979581
1068,80.55403356726782
1069,81.53680390581808
1070,81.25560882820152
1071,80.34221522870153
1072,79.65975740012628
1073,78.68933340870208
1074,79.12488770550581
1075,78.79489037766446
1076,78.13433964709895
1077,77.24371089802345
1078,76.72524363092616
1079,77.5448923136297
1080,76.72190252467901
1081,76.05279650952289
1082,75.42410749409761
1083,75.94074703827498
1084,75.98437706133119
1085,76.43884841867214
1086,76.22594818412921
1087,76.18258788195428
1088,76.31385722906603
1089,77.16832987611053
1090,76.18223982002479
1091,75.9236912522671
1092,75.12928013423794
1093,74.149896971589
1094,73.67305734873418
1095,74.49709438874967
1096,74.12556612934729
1097,73.19244298674155
1098,73.45653093898396
1099,74.36945746806218
1100,73.89734032275747
1101,73.94472441853938
1102,73.1423744091017
1103,72.5072958512875
1104,72.16369362295677
1105,72.89541211108464
1106,72.79593706113275
1107,73.624468282498
1108,72.98969067190819
1109,73.49198150104458
1110,73.73701237056841
1111,74.58235094328353
1112,74.12598581278209
1113,73.61209960593095
1114,74.2643538724366
1115,75.00576056763727
1116,75.37677245158251
1117,76.37391105076281
1118,75.935774962367
1119,76.30979614664064
1120,77.29159301765307
1121,78.12079505262516
1122,78.04523124631403
1123,77.20836092625109
1124,77.2268054874189
1125,78.18626298976196
1126,78.60942538380203
1127,78.24964300697849
1128,78.63174977516881
1129,79.11527168264014
1130,78.26532066112527
1131,79.08882285780983
1132,78.7196896142868
1133,78.19646314951412
1134,79.01286320315413
1135,78.61034883520155
1136,77.67266231373404
1137,77.84609164513135
1138,77.8045224179329
1139,77.87675878768636
1140,77.3729016978593
1141,77.73222949415555
1142,78.06291576489924
1143,78.88036589513882
1144,78.3114479061523
1145,77.36604182330822
1146,77.15289333311733
1147,77.8837381832328
1148,77.54388649858201
1149,77.77388752337613
1150,78.09795043624747
1151,78.88551943144188
1152,78.1235787181487
1153,78.0217703476133
1154,77.83674107210626
1155,77.0043963297219
1156,77.81494648093124
1157,78.11073517448162
1158,79.0414927170952
1159,78.60757065576593
1160,77.77927322654043
1161,77.43220361874997
1162,77.79379816523405
1163,77.63230565693704
1164,77.19875776392422
1165,78.08136047435882
1166,77.10470609958355
1167,77.66889679236895
1168,76.96997800645313
1169,77.72698644031674
1170,77.08609520335129
1171,76.78890905637226
1172,77.02587505839114
1173,76.33412426413184
1174,76.3604812539149
1175,75.50631911088263
1176,74.56455560071323
1177,74.15004411599607
1178,73.25758933753306
1179,72.92111875719979
1180,73.15552176297095
1181,72.88578932420161
1182,72.59843095346072
1183,72.28785103731585
1184,73.08515230896036
1185,72.43155247780328
1186,73.14312668774662
1187,72.88635979251602
1188,73.12202586759102
1189,72.89145486586528
1190,73.46850435687594
1191,73.80979703968885
1192,73.24273041990895
1193,72.32711855107215
1194,72.05350091604579
1195,72.43060194790748
1196,71.60226853447705
1197,72.08929676979561
1198,71.82547845083398
1199,71.60030014206797
1200,72.42947105541283
1201,72.97962532156257
1202,72.18415037398778
1203,71.8083516693782
1204,72.7980076952299
1205,72.37661391207891
1206,71.4241862338458
1207,71.49636395377017
1208,70.63948437646415
1209,71.45911324467919
1210,72.30647674424708
1211,72.46629672116104
1212,72.45097473923308
1213,72.2488411973468
1214,73.11096728391708
1215,72.54132490101851
1216,72.8444021450462
1217,73.05011300691575
1218,72.95328347273693
1219,72.25676369256082
1220,71.45159789486067
1221,71.57431208884499
1222,71.92479184565003
1223,71.98348646705162
1224,71.25047490418198
1225,70.7082860574553
1226,70.77079370786673
1227,70.83874174493276
1228,70.56745945866005
1229,70.52790667571361
1230,71.2466350424372
1231,70.5547442634898
1232,70.26368380734378
1233,69.39392726072677
1234,69.45428228604163
1235,69.91949838740972
1236,70.54827168936299
1237,70.99601811415448
1238,70.22298549172757
1239,69.53098553024405
1240,69.75279715265854
1241,70.65640763104139
1242,71.42052212310696
1243,70.99716091568736
1244,70.19392724449703
1245,71.04818986182397
1246,71.50762654121196
1247,70.84314147627724
1248,71.06193062203896
1249,70.81139461619489
1250,70.24419217361124
1251,70.61479912161035
1252,70.41139354663426
1253,69.69455746865589
1254,68.74738060309775
1255,69.26510871783466
1256,69.31018263315853
1257,68.41193413486904
1258,67.54466924807753
1259,68.38446622979849
1260,67.72106666620301
1261,66.9926609419611
1262,66.28937958488876
1263,66.83777618081612
1264,65.92555985663192
1265,65.39131055906083
1266,66.06809241739089
1267,66.96566719314144
1268,66.79716767777752
1269,67.15565306841137
1270,66.77748542939177
1271,66.36627413538338
1272,66.43721639936395
1273,65.46484774057629
1274,66.09201607871485
1275,67.03240764679205
1276,66.6051841713874
1277,66.19350251912223
1278,65.57864791235252
1279,66.35446435388589
1280,66.32581828711494
1281,65.89145857778591
1282,65.25751790893825
1283,65.78918225125933
1284,66.42409910287081
1285,65.65546504163777
1286,66.47424466836927
1287,66.99215513871415
1288,66.75859826323098
1289,66.17055468048781
1290,65.31913970254908
1291,65.3874906074789
1292,65.30781398119166
1293,64.53902822046828
1294,63.96071044517294
1295,63.373717022820124
1296,62.790388356413814
1297,62.50804291742615
1298,62.047889011687424
1299,61.595407116023445
1300,62.270363165319395
1301,62.77150300475425
1302,63.18209578647375
1303,62.89731892321673
1304,63.444317687641224
1305,63.191688637247005
1306,63.513942564598786
1307,63.78913812550864
1308,63.63061637150656
1309,64.17039656530102
1310,64.49610357009607
1311,64.63630711200483
1312,64.68354463221849
1313,63.89880247906163
1314,63.42391895853063
1315,64.02835651780367
1316,63.83949118232127
1317,64.50473926437225
1318,63.753539730274426
1319,63.45832893507515
1320,64.06797490982828
1321,64.81616329788527
1322,64.36221046438195
1323,64.46381125689217
1324,65.12477015425004
1325,65.2948420678769
1326,65.53929283660179
1327,64.57273820423971
1328,64.6620211614125
1329,65.6514083135752
1330,65.90925534347471
1331,65.14197994468886
1332,64.2322549193026
1333,64.42211056856561
1334,65.15415045371996
1335,64.55197208591397
1336,64.65880617872722
1337,64.38499531428076
1338,63.94806130947474
1339,64.09123855777752
1340,63.81400896824755
1341,63.502636552899986
1342,64.33961017106334
1343,65.26839844770741
1344,64.96294793183
1345,64.6119411393192
1346,64.98715659798945
1347,65.52093439320628
1348,65.40227767319261
1349,65.45559382848006
1350,66.23938126567833
1351,66.12573563255903
1352,66.3824482047641
1353,67.21204413785615
1354,67.27826913111387
1355,67.1612898170323
1356,67.2137596414062
1357,67.67608918311608
1358,68.48957928918293
1359,69.2291181539272
1360,69.81066656798848
1361,70.21225494699392
1362,69.66044665974289
1363,70.03101311953117
